product_name,SKU,UPC,safety_stock,ltd,mfg_id,catalog_id,onhand,bin_name,external_fulfiller_location_id,internal_fulfiller_location_id
'','8888046484','8888046484',0,33.0,11416,0,2,'Default','440008',51357
'','8888046487','8888046487',0,0.0,11416,0,1,'Default','440008',51357
'','8888046488','8888046488',0,0.0,11416,0,3,'Default','440008',51357
'','8888046490','8888046490',0,0.0,11416,0,1,'Default','440008',51357
'','8888047912','8888047912',0,83.0,11416,0,1,'Default','440008',51357
'','8888045274','8888045274',0,50.0,11416,0,1,'Default','440009',49749
'','8888044750','8888044750',0,0.0,11416,0,1,'Default','440012',52148
'','8888047398','8888047398',0,0.0,11416,0,1,'Default','440006',50565
'','8888047399','8888047399',0,0.0,11416,0,1,'Default','440006',50565
'','8888047400','8888047400',0,0.0,11416,0,1,'Default','440006',50565
'','8888047410','8888047410',0,0.0,11416,0,1,'Default','440006',50565
'','8888047412','8888047412',0,0.0,11416,0,1,'Default','440006',50565
'','8888047424','8888047424',0,0.0,11416,0,1,'Default','440006',50565
'','8888047475','8888047475',0,0.0,11416,0,1,'Default','440006',50565
'','8888047465','8888047465',0,0.0,11416,0,1,'Default','440009',49749
'','8888047467','8888047467',0,0.0,11416,0,1,'Default','440009',49749
'','8888047468','8888047468',0,0.0,11416,0,1,'Default','440009',49749
'','8888047469','8888047469',0,0.0,11416,0,1,'Default','440009',49749
'','8888048743','8888048743',0,75.0,11416,0,1,'Default','440006',50565
'','8888048742','8888048742',0,0.0,11416,0,1,'Default','440009',49749
'','8888052394','8888052394',0,67.0,11416,0,1,'Default','440008',51357
'','8888052524','8888052524',0,80.0,11416,0,1,'Default','440008',51357
'','8888052689','8888052689',0,98.0,11416,0,1,'Default','440008',51357
'','8888048875','8888048875',0,50.0,11416,0,3,'Default','440005',52146
'','8888048742','8888048742',0,86.0,11416,0,1,'Default','440012',52148
'','8888051122','8888051122',0,67.0,11416,0,1,'Default','440006',50565
'','8888052690','8888052690',0,89.0,11416,0,1,'Default','440006',50565
'','8888056195','8888056195',0,86.0,11416,0,1,'Default','440008',51357
'','8888056307','8888056307',0,83.0,11416,0,1,'Default','440008',51357
'','8888056309','8888056309',0,67.0,11416,0,1,'Default','440008',51357
'','8888056311','8888056311',0,0.0,11416,0,1,'Default','440008',51357
'','8888052394','8888052394',0,83.0,11416,0,1,'Default','440009',49749
'','8888047912','8888047912',0,86.0,11416,0,1,'Default','440004',49747
'','8888051022','8888051022',0,50.0,11416,0,2,'Default','440012',52148
'','8888057000','8888057000',0,83.0,11416,0,1,'Default','440008',51357
'','8888048741','8888048741',0,67.0,11416,0,1,'Default','440004',49747
