name,fulfiller_id,external_fulfiller_location_id,internal_fulfiller_location_id,description,latitude,longitude,status,safety_stock,mfg_id,catalog_id
'Modell''s Online, Inc.',48590,'50',55234,'General',40.947800,-74.070100,'active',0,10636,0
'Modell''s Online, Inc.',48590,'53',55235,'General',40.732600,-74.171800,'inactive',0,10636,0
'Modell''s Online, Inc.',48590,'56',55236,'General',39.922400,-75.158000,'active',0,10636,0
'Modell''s Online, Inc.',48590,'58',55237,'General',40.738900,-73.879200,'active',0,10636,0
'Modell''s Online, Inc.',48590,'66',55238,'General',40.818700,-73.857200,'active',0,10636,0
'Modell''s Online, Inc.',48590,'68',55239,'General',40.832400,-73.972300,'inactive',0,10636,0
'Modell''s Online, Inc.',48590,'69',55240,'General',40.943500,-74.478800,'inactive',0,10636,0
'Modell''s Online, Inc.',48590,'73',55241,'General',40.691900,-74.269600,'inactive',0,10636,0
'Modell''s Online, Inc.',48590,'81',55242,'General',38.958200,-77.341800,'active',0,10636,0
'Modell''s Online, Inc.',48590,'87',55243,'General',38.996900,-76.884100,'active',0,10636,0
'Modell''s Online, Inc.',48590,'94',55244,'General',41.099100,-73.973800,'active',0,10636,0
'Modell''s Online, Inc.',48590,'95',55245,'General',40.619100,-73.923100,'active',0,10636,0
'Modell''s Online, Inc.',48590,'110',55246,'General',40.461300,-74.310300,'inactive',0,10636,0
'Modell''s Online, Inc.',48590,'112',55247,'General',40.384400,-74.187700,'inactive',0,10636,0
'Modell''s Online, Inc.',48590,'114',55248,'General',40.000500,-74.222100,'inactive',0,10636,0
'Modell''s Online, Inc.',48590,'116',55249,'General',40.137800,-74.627800,'inactive',0,10636,0
'Modell''s Online, Inc.',48590,'120',55250,'General',40.277800,-74.361100,'inactive',0,10636,0
'Modell''s Online, Inc.',48590,'121',55251,'General',40.947800,-74.070100,'active',0,10636,0
'Modell''s Online, Inc.',48590,'125',55252,'General',41.202000,-73.167000,'inactive',0,10636,0
'Modell''s Online, Inc.',48590,'137',55253,'General',41.372400,-72.939700,'inactive',0,10636,0
'Modell''s Online, Inc.',48590,'138',55254,'General',39.346300,-76.681300,'active',0,10636,0
'Modell''s Online, Inc.',48590,'139',55255,'General',42.090300,-71.038700,'inactive',0,10636,0
'Modell''s Online, Inc.',48590,'143',55256,'General',41.702700,-71.444300,'inactive',0,10636,0
'Modell''s Online, Inc.',48590,'155',55257,'General',40.846900,-74.160900,'inactive',0,10636,0
'Modell''s Online, Inc.',48590,'158',55258,'General',40.695500,-73.992700,'active',0,10636,0
'Modell''s Online, Inc.',48590,'168',55259,'General',40.799600,-73.970300,'active',0,10636,0
'Modell''s Online, Inc.',48590,'171',55260,'General',41.059600,-74.146700,'inactive',0,10636,0
'Modell''s Online, Inc.',48590,'175',55261,'General',40.947300,-74.245800,'inactive',0,10636,0
'Modell''s Online, Inc.',48590,'4',55154,'General',40.706100,-74.004400,'active',0,10636,0
'Modell''s Online, Inc.',48590,'6',55155,'General',40.751200,-73.972100,'active',0,10636,0
'Modell''s Online, Inc.',48590,'7',55156,'General',40.695500,-73.992700,'active',0,10636,0
'Modell''s Online, Inc.',48590,'27',55157,'General',39.919400,-75.420500,'active',0,10636,0
'Modell''s Online, Inc.',48590,'34',55158,'General',40.715700,-73.556200,'active',0,10636,0
'Modell''s Online, Inc.',48590,'39',55159,'General',40.871500,-73.084600,'active',0,10636,0
'Modell''s Online, Inc.',48590,'43',55160,'General',40.762300,-73.910100,'active',0,10636,0
'Modell''s Online, Inc.',48590,'44',55161,'General',39.994600,-75.113300,'active',0,10636,0
'Modell''s Online, Inc.',48590,'49',55162,'General',40.606400,-74.152400,'active',0,10636,0
'Modell''s Online, Inc.',48590,'51',55163,'General',40.086600,-75.150300,'active',0,10636,0
'Modell''s Online, Inc.',48590,'55',55164,'General',40.036000,-75.119400,'active',0,10636,0
'Modell''s Online, Inc.',48590,'57',55165,'General',40.635600,-74.256200,'inactive',0,10636,0
'Modell''s Online, Inc.',48590,'59',55166,'General',40.115900,-75.373700,'active',0,10636,0
'Modell''s Online, Inc.',48590,'65',55167,'General',40.778300,-73.955100,'active',0,10636,0
'Modell''s Online, Inc.',48590,'76',55168,'General',40.658600,-75.491800,'active',0,10636,0
'Modell''s Online, Inc.',48590,'83',55169,'General',40.787400,-74.319000,'inactive',0,10636,0
'Modell''s Online, Inc.',48590,'85',55170,'General',38.879700,-77.388100,'active',0,10636,0
'Modell''s Online, Inc.',48590,'86',55171,'General',40.623700,-74.033800,'active',0,10636,0
'Modell''s Online, Inc.',48590,'88',55172,'General',41.317200,-73.846700,'active',0,10636,0
'Modell''s Online, Inc.',48590,'92',55173,'General',39.191100,-77.234300,'active',0,10636,0
'Modell''s Online, Inc.',48590,'102',55174,'General',40.812100,-73.954400,'active',0,10636,0
'Modell''s Online, Inc.',48590,'103',55175,'General',40.733100,-74.041900,'inactive',0,10636,0
'Modell''s Online, Inc.',48590,'105',55176,'General',40.760300,-73.890800,'active',0,10636,0
'Modell''s Online, Inc.',48590,'108',55177,'General',38.905200,-76.992700,'active',0,10636,0
'Modell''s Online, Inc.',48590,'109',55178,'General',40.752000,-73.994500,'active',0,10636,0
'Modell''s Online, Inc.',48590,'130',55179,'General',39.391100,-76.535400,'active',0,10636,0
'Modell''s Online, Inc.',48590,'136',55180,'General',42.312000,-71.220000,'inactive',0,10636,0
'Modell''s Online, Inc.',48590,'145',55181,'General',41.777400,-72.525000,'active',0,10636,0
'Modell''s Online, Inc.',48590,'147',55182,'General',42.566500,-70.853300,'inactive',0,10636,0
'Modell''s Online, Inc.',48590,'151',55183,'General',40.664300,-74.179900,'active',0,10636,0
'Modell''s Online, Inc.',48590,'157',55184,'General',40.299900,-74.070800,'inactive',0,10636,0
'Modell''s Online, Inc.',48590,'161',55185,'General',40.208700,-75.079600,'active',0,10636,0
'Modell''s Online, Inc.',48590,'162',55186,'General',39.952500,-75.163900,'active',0,10636,0
'Modell''s Online, Inc.',48590,'166',55187,'General',38.680000,-77.309000,'active',0,10636,0
'Modell''s Online, Inc.',48590,'177',55188,'General',40.913600,-74.173900,'inactive',0,10636,0
'Modell''s Online, Inc.',48590,'600',54802,'General',40.845000,-73.843300,'active',0,10636,0
'Modell''s Online, Inc.',48590,'12',55080,'General',40.965800,-73.845900,'active',0,10636,0
'Modell''s Online, Inc.',48590,'21',55081,'General',41.040500,-73.809200,'active',0,10636,0
'Modell''s Online, Inc.',48590,'26',55082,'General',40.040000,-75.636800,'active',0,10636,0
'Modell''s Online, Inc.',48590,'35',55083,'General',40.742900,-73.676000,'active',0,10636,0
'Modell''s Online, Inc.',48590,'37',55084,'General',40.837800,-73.281200,'active',0,10636,0
'Modell''s Online, Inc.',48590,'41',55085,'General',40.085400,-74.983500,'active',0,10636,0
'Modell''s Online, Inc.',48590,'48',55086,'General',39.924200,-75.186800,'active',0,10636,0
'Modell''s Online, Inc.',48590,'61',55087,'General',40.598500,-73.996900,'active',0,10636,0
'Modell''s Online, Inc.',48590,'63',55088,'General',40.446700,-74.489000,'inactive',0,10636,0
'Modell''s Online, Inc.',48590,'64',55089,'General',40.719200,-73.688900,'active',0,10636,0
'Modell''s Online, Inc.',48590,'75',55090,'General',40.761800,-73.729700,'active',0,10636,0
'Modell''s Online, Inc.',48590,'79',55091,'General',38.628400,-76.968700,'active',0,10636,0
'Modell''s Online, Inc.',48590,'84',55092,'General',40.887100,-74.218800,'inactive',0,10636,0
'Modell''s Online, Inc.',48590,'90',55093,'General',40.762300,-74.123200,'inactive',0,10636,0
'Modell''s Online, Inc.',48590,'93',55094,'General',39.948900,-75.158700,'active',0,10636,0
'Modell''s Online, Inc.',48590,'106',55095,'General',41.701700,-73.916800,'active',0,10636,0
'Modell''s Online, Inc.',48590,'107',55096,'General',40.636800,-74.452100,'inactive',0,10636,0
'Modell''s Online, Inc.',48590,'115',55097,'General',40.558200,-74.287200,'inactive',0,10636,0
'Modell''s Online, Inc.',48590,'119',55098,'General',39.164900,-76.715600,'active',0,10636,0
'Modell''s Online, Inc.',48590,'126',55099,'General',40.876900,-73.830100,'active',0,10636,0
'Modell''s Online, Inc.',48590,'127',55100,'General',40.084300,-74.203800,'inactive',0,10636,0
'Modell''s Online, Inc.',48590,'128',55101,'General',41.932200,-74.019500,'active',0,10636,0
'Modell''s Online, Inc.',48590,'129',55102,'General',41.036100,-74.764500,'inactive',0,10636,0
'Modell''s Online, Inc.',48590,'133',55103,'General',39.101600,-76.884500,'active',0,10636,0
