external_fulfiller_location_id,internal_fulfiller_location_id,bin_name,bin_type,bin_status
'600',54802,'01090202','General','Pickable'
'600',54802,'01090203','General','Pickable'
'600',54802,'01090204','General','Pickable'
'600',54802,'01090205','General','Pickable'
'600',54802,'01090301','General','Pickable'
'600',54802,'01090302','General','Pickable'
'600',54802,'01090303','General','Pickable'
'600',54802,'01090304','General','Pickable'
'600',54802,'01090305','General','Pickable'
'600',54802,'01090401','General','Pickable'
'600',54802,'01090402','General','Pickable'
'600',54802,'01090403','General','Pickable'
'600',54802,'01090404','General','Pickable'
'600',54802,'01090405','General','Pickable'
'600',54802,'01100101','General','Pickable'
'600',54802,'01100102','General','Pickable'
'600',54802,'01100103','General','Pickable'
'600',54802,'01100104','General','Pickable'
'600',54802,'01100105','General','Pickable'
'600',54802,'01100201','General','Pickable'
'600',54802,'01100202','General','Pickable'
'600',54802,'01100203','General','Pickable'
'600',54802,'01100204','General','Pickable'
'600',54802,'01100205','General','Pickable'
'600',54802,'01100301','General','Pickable'
'600',54802,'01100302','General','Pickable'
'600',54802,'01100303','General','Pickable'
'600',54802,'01100304','General','Pickable'
'600',54802,'01100305','General','Pickable'
'600',54802,'01100401','General','Pickable'
'600',54802,'01100402','General','Pickable'
'600',54802,'01100403','General','Pickable'
'600',54802,'01100404','General','Pickable'
'600',54802,'01100405','General','Pickable'
'600',54802,'01110101','General','Pickable'
'600',54802,'01110102','General','Pickable'
'600',54802,'01110103','General','Pickable'
'600',54802,'01110104','General','Pickable'
'600',54802,'01110105','General','Pickable'
'600',54802,'01110201','General','Pickable'
'600',54802,'01110202','General','Pickable'
'600',54802,'01110203','General','Pickable'
'600',54802,'01110204','General','Pickable'
'600',54802,'01110205','General','Pickable'
'600',54802,'01110301','General','Pickable'
'600',54802,'01110302','General','Pickable'
'600',54802,'01110303','General','Pickable'
'600',54802,'01110304','General','Pickable'
'600',54802,'01110305','General','Pickable'
'600',54802,'01110401','General','Pickable'
'600',54802,'01110402','General','Pickable'
'600',54802,'01110403','General','Pickable'
'600',54802,'01110404','General','Pickable'
'600',54802,'01110405','General','Pickable'
'600',54802,'01120101','General','Pickable'
'600',54802,'01120102','General','Pickable'
'600',54802,'01120103','General','Pickable'
'600',54802,'01120104','General','Pickable'
'600',54802,'01120105','General','Pickable'
'600',54802,'01120201','General','Pickable'
'600',54802,'01120202','General','Pickable'
'600',54802,'01120203','General','Pickable'
'600',54802,'01120204','General','Pickable'
'600',54802,'01120205','General','Pickable'
'600',54802,'01120301','General','Pickable'
'600',54802,'01120302','General','Pickable'
'600',54802,'01120303','General','Pickable'
'600',54802,'01120304','General','Pickable'
'600',54802,'01120305','General','Pickable'
'600',54802,'01120401','General','Pickable'
'600',54802,'01120402','General','Pickable'
'600',54802,'01120403','General','Pickable'
'600',54802,'01120404','General','Pickable'
'600',54802,'01120405','General','Pickable'
'600',54802,'01130101','General','Pickable'
'600',54802,'01130102','General','Pickable'
'600',54802,'01130103','General','Pickable'
'600',54802,'01130104','General','Pickable'
'600',54802,'01130105','General','Pickable'
'600',54802,'01130201','General','Pickable'
'600',54802,'01130202','General','Pickable'
'600',54802,'01130203','General','Pickable'
'600',54802,'01130204','General','Pickable'
'600',54802,'01130205','General','Pickable'
'600',54802,'01130301','General','Pickable'
'600',54802,'01130302','General','Pickable'
'600',54802,'01130303','General','Pickable'
'600',54802,'01130304','General','Pickable'
'600',54802,'01130305','General','Pickable'
'600',54802,'01130401','General','Pickable'
'600',54802,'01130402','General','Pickable'
'600',54802,'01130403','General','Pickable'
'600',54802,'01130404','General','Pickable'
'600',54802,'01130405','General','Pickable'
'600',54802,'01140101','General','Pickable'
'600',54802,'01140102','General','Pickable'
'600',54802,'01140103','General','Pickable'
'600',54802,'01140104','General','Pickable'
'600',54802,'01140105','General','Pickable'
'600',54802,'01140201','General','Pickable'
'600',54802,'01140202','General','Pickable'
'600',54802,'01140203','General','Pickable'
'600',54802,'01140204','General','Pickable'
'600',54802,'01140205','General','Pickable'
'600',54802,'01140301','General','Pickable'
'600',54802,'01140302','General','Pickable'
'600',54802,'01140303','General','Pickable'
'600',54802,'01140304','General','Pickable'
'600',54802,'01140305','General','Pickable'
'600',54802,'01140401','General','Pickable'
'600',54802,'01140402','General','Pickable'
'600',54802,'01140403','General','Pickable'
'600',54802,'01140404','General','Pickable'
'600',54802,'01140405','General','Pickable'
'600',54802,'01150101','General','Pickable'
'600',54802,'01150102','General','Pickable'
'600',54802,'01150103','General','Pickable'
'600',54802,'01150104','General','Pickable'
'600',54802,'01150105','General','Pickable'
'600',54802,'01150201','General','Pickable'
'600',54802,'01150202','General','Pickable'
'600',54802,'01150203','General','Pickable'
'600',54802,'01150204','General','Pickable'
'600',54802,'01150205','General','Pickable'
'600',54802,'01150301','General','Pickable'
'600',54802,'01150302','General','Pickable'
'600',54802,'01150303','General','Pickable'
'600',54802,'01150304','General','Pickable'
'600',54802,'01150305','General','Pickable'
'600',54802,'01150401','General','Pickable'
'600',54802,'01150402','General','Pickable'
'600',54802,'01150403','General','Pickable'
'600',54802,'01150404','General','Pickable'
'600',54802,'01150405','General','Pickable'
'600',54802,'01160101','General','Pickable'
'600',54802,'01160102','General','Pickable'
'600',54802,'01160103','General','Pickable'
'600',54802,'01160104','General','Pickable'
'600',54802,'01160105','General','Pickable'
'600',54802,'01160201','General','Pickable'
'600',54802,'01160202','General','Pickable'
'600',54802,'01160203','General','Pickable'
'600',54802,'01160204','General','Pickable'
'600',54802,'01160205','General','Pickable'
'600',54802,'01160301','General','Pickable'
'600',54802,'01160302','General','Pickable'
'600',54802,'01160303','General','Pickable'
'600',54802,'01160304','General','Pickable'
'600',54802,'01160305','General','Pickable'
'600',54802,'01160401','General','Pickable'
'600',54802,'01160402','General','Pickable'
'600',54802,'01160403','General','Pickable'
'600',54802,'01160404','General','Pickable'
'600',54802,'01160405','General','Pickable'
'600',54802,'01170101','General','Pickable'
'600',54802,'01170102','General','Pickable'
'600',54802,'01170103','General','Pickable'
'600',54802,'01170104','General','Pickable'
'600',54802,'01170105','General','Pickable'
'600',54802,'01170201','General','Pickable'
'600',54802,'01170202','General','Pickable'
'600',54802,'01170203','General','Pickable'
'600',54802,'01170204','General','Pickable'
'600',54802,'01170205','General','Pickable'
'600',54802,'01170301','General','Pickable'
'600',54802,'01170302','General','Pickable'
'600',54802,'01170303','General','Pickable'
'600',54802,'01170304','General','Pickable'
'600',54802,'01170305','General','Pickable'
'600',54802,'01170401','General','Pickable'
'600',54802,'01170402','General','Pickable'
'600',54802,'01170403','General','Pickable'
'600',54802,'01170404','General','Pickable'
'600',54802,'01170405','General','Pickable'
'600',54802,'01180101','General','Pickable'
'600',54802,'01180102','General','Pickable'
'600',54802,'01180103','General','Pickable'
'600',54802,'01180104','General','Pickable'
'600',54802,'01180105','General','Pickable'
'600',54802,'01180201','General','Pickable'
'600',54802,'01180202','General','Pickable'
'600',54802,'01180203','General','Pickable'
'600',54802,'01180204','General','Pickable'
'600',54802,'01180205','General','Pickable'
'600',54802,'01180301','General','Pickable'
'600',54802,'01180302','General','Pickable'
'600',54802,'01180303','General','Pickable'
'600',54802,'01180304','General','Pickable'
'600',54802,'01180305','General','Pickable'
'600',54802,'01180401','General','Pickable'
'600',54802,'01180402','General','Pickable'
'600',54802,'01180403','General','Pickable'
'600',54802,'01180404','General','Pickable'
'600',54802,'01180405','General','Pickable'
'600',54802,'01190101','General','Pickable'
'600',54802,'01190102','General','Pickable'
'600',54802,'01190103','General','Pickable'
'600',54802,'01190104','General','Pickable'
'600',54802,'01190105','General','Pickable'
'600',54802,'01190201','General','Pickable'
'600',54802,'01190202','General','Pickable'
'600',54802,'01190203','General','Pickable'
'600',54802,'01190204','General','Pickable'
'600',54802,'01190205','General','Pickable'
'600',54802,'01190301','General','Pickable'
'600',54802,'01190302','General','Pickable'
'600',54802,'01190303','General','Pickable'
'600',54802,'01190304','General','Pickable'
'600',54802,'01190305','General','Pickable'
'600',54802,'01190401','General','Pickable'
'600',54802,'01190402','General','Pickable'
'600',54802,'01190403','General','Pickable'
'600',54802,'01190404','General','Pickable'
'600',54802,'01190405','General','Pickable'
'600',54802,'01200101','General','Pickable'
'600',54802,'01200102','General','Pickable'
'600',54802,'01200103','General','Pickable'
'600',54802,'01200104','General','Pickable'
'600',54802,'01200105','General','Pickable'
'600',54802,'01200201','General','Pickable'
'600',54802,'01200202','General','Pickable'
'600',54802,'01200203','General','Pickable'
'600',54802,'01200204','General','Pickable'
'600',54802,'01200205','General','Pickable'
'600',54802,'01200301','General','Pickable'
'600',54802,'01200302','General','Pickable'
'600',54802,'01200303','General','Pickable'
'600',54802,'01200304','General','Pickable'
'600',54802,'01200305','General','Pickable'
'600',54802,'01200401','General','Pickable'
'600',54802,'01200402','General','Pickable'
'600',54802,'01200403','General','Pickable'
'600',54802,'01200404','General','Pickable'
'600',54802,'01200405','General','Pickable'
'600',54802,'01210101','General','Pickable'
'600',54802,'01210102','General','Pickable'
'600',54802,'01210103','General','Pickable'
'600',54802,'01210104','General','Pickable'
'600',54802,'01210105','General','Pickable'
'600',54802,'01210201','General','Pickable'
'600',54802,'01210202','General','Pickable'
'600',54802,'01210203','General','Pickable'
'600',54802,'01210204','General','Pickable'
'600',54802,'01210205','General','Pickable'
'600',54802,'01210301','General','Pickable'
'600',54802,'01210302','General','Pickable'
'600',54802,'01210303','General','Pickable'
'600',54802,'01210304','General','Pickable'
'600',54802,'01210305','General','Pickable'
'600',54802,'01210401','General','Pickable'
'600',54802,'01210402','General','Pickable'
'600',54802,'01210403','General','Pickable'
'600',54802,'01210404','General','Pickable'
'600',54802,'01210405','General','Pickable'
'600',54802,'01220101','General','Pickable'
'600',54802,'01220102','General','Pickable'
'600',54802,'01220103','General','Pickable'
'600',54802,'01220104','General','Pickable'
'600',54802,'01220105','General','Pickable'
'600',54802,'01220201','General','Pickable'
'600',54802,'01220202','General','Pickable'
'600',54802,'01220203','General','Pickable'
'600',54802,'01220204','General','Pickable'
'600',54802,'01220205','General','Pickable'
'600',54802,'01220301','General','Pickable'
'600',54802,'01220302','General','Pickable'
'600',54802,'01220303','General','Pickable'
'600',54802,'01220304','General','Pickable'
'600',54802,'01220305','General','Pickable'
'600',54802,'01220401','General','Pickable'
'600',54802,'01220402','General','Pickable'
'600',54802,'01220403','General','Pickable'
'600',54802,'01220404','General','Pickable'
'600',54802,'01220405','General','Pickable'
'600',54802,'01230101','General','Pickable'
'600',54802,'01230102','General','Pickable'
'600',54802,'01230103','General','Pickable'
'600',54802,'01230104','General','Pickable'
'600',54802,'01230105','General','Pickable'
'600',54802,'01230201','General','Pickable'
'600',54802,'01230202','General','Pickable'
'600',54802,'01230203','General','Pickable'
'600',54802,'01230204','General','Pickable'
'600',54802,'01230205','General','Pickable'
'600',54802,'01230301','General','Pickable'
'600',54802,'01230302','General','Pickable'
'600',54802,'01230303','General','Pickable'
'600',54802,'01230304','General','Pickable'
'600',54802,'01230305','General','Pickable'
'600',54802,'01230401','General','Pickable'
'600',54802,'01230402','General','Pickable'
'600',54802,'01230403','General','Pickable'
'600',54802,'01230404','General','Pickable'
'600',54802,'01230405','General','Pickable'
'600',54802,'01240101','General','Pickable'
'600',54802,'01240102','General','Pickable'
'600',54802,'01240103','General','Pickable'
'600',54802,'01240104','General','Pickable'
'600',54802,'01240105','General','Pickable'
'600',54802,'01240201','General','Pickable'
'600',54802,'01240202','General','Pickable'
'600',54802,'01240203','General','Pickable'
'600',54802,'01240204','General','Pickable'
'600',54802,'01240205','General','Pickable'
'600',54802,'01240301','General','Pickable'
'600',54802,'01240302','General','Pickable'
'600',54802,'01240303','General','Pickable'
'600',54802,'01240304','General','Pickable'
'600',54802,'01240305','General','Pickable'
'600',54802,'01240401','General','Pickable'
'600',54802,'01240402','General','Pickable'
'600',54802,'01240403','General','Pickable'
'600',54802,'01240404','General','Pickable'
'600',54802,'01240405','General','Pickable'
'600',54802,'01250101','General','Pickable'
'600',54802,'01250102','General','Pickable'
'600',54802,'01250103','General','Pickable'
'600',54802,'01250104','General','Pickable'
'600',54802,'01250105','General','Pickable'
'600',54802,'01250201','General','Pickable'
'600',54802,'01250202','General','Pickable'
'600',54802,'01250203','General','Pickable'
'600',54802,'01250204','General','Pickable'
'600',54802,'01250205','General','Pickable'
'600',54802,'01250301','General','Pickable'
'600',54802,'01250302','General','Pickable'
'600',54802,'01250303','General','Pickable'
