external_fulfiller_location_id,internal_fulfiller_location_id,bin_name,bin_type,bin_status
600,54802,51261101,General,Pickable
600,54802,51261102,General,Pickable
600,54802,51261103,General,Pickable
600,54802,51261104,General,Pickable
600,54802,51261105,General,Pickable
600,54802,51270501,General,Pickable
600,54802,51270502,General,Pickable
600,54802,51270503,General,Pickable
600,54802,51270504,General,Pickable
600,54802,51270505,General,Pickable
600,54802,51270601,General,Pickable
600,54802,51270602,General,Pickable
600,54802,51270603,General,Pickable
600,54802,51270604,General,Pickable
600,54802,51270605,General,Pickable
600,54802,51270701,General,Pickable
600,54802,51270702,General,Pickable
600,54802,51270703,General,Pickable
600,54802,51270704,General,Pickable
600,54802,51270705,General,Pickable
600,54802,51270801,General,Pickable
600,54802,51270802,General,Pickable
600,54802,51270803,General,Pickable
600,54802,51270804,General,Pickable
600,54802,51270805,General,Pickable
600,54802,51270901,General,Pickable
600,54802,51270902,General,Pickable
600,54802,51270903,General,Pickable
600,54802,51270904,General,Pickable
600,54802,51270905,General,Pickable
600,54802,51271001,General,Pickable
600,54802,51271002,General,Pickable
600,54802,51271003,General,Pickable
600,54802,51271004,General,Pickable
600,54802,51271005,General,Pickable
600,54802,51271101,General,Pickable
600,54802,51271102,General,Pickable
600,54802,51271103,General,Pickable
600,54802,51271104,General,Pickable
600,54802,51271105,General,Pickable
600,54802,51280501,General,Pickable
600,54802,51280502,General,Pickable
600,54802,51280503,General,Pickable
600,54802,51280504,General,Pickable
600,54802,51280505,General,Pickable
600,54802,51280601,General,Pickable
600,54802,51280602,General,Pickable
600,54802,51280603,General,Pickable
600,54802,51280604,General,Pickable
600,54802,51280605,General,Pickable
600,54802,51280701,General,Pickable
600,54802,51280702,General,Pickable
600,54802,51280703,General,Pickable
600,54802,51280704,General,Pickable
600,54802,51280705,General,Pickable
600,54802,51280801,General,Pickable
600,54802,51280802,General,Pickable
600,54802,51280803,General,Pickable
600,54802,51280804,General,Pickable
600,54802,51280805,General,Pickable
600,54802,51280901,General,Pickable
600,54802,51280902,General,Pickable
600,54802,51280903,General,Pickable
600,54802,51280904,General,Pickable
600,54802,51280905,General,Pickable
600,54802,51281001,General,Pickable
600,54802,51281002,General,Pickable
600,54802,51281003,General,Pickable
600,54802,51281004,General,Pickable
600,54802,51281005,General,Pickable
600,54802,51281101,General,Pickable
600,54802,51281102,General,Pickable
600,54802,51281103,General,Pickable
600,54802,51281104,General,Pickable
600,54802,51281105,General,Pickable
600,54802,51290501,General,Pickable
600,54802,51290502,General,Pickable
600,54802,51290503,General,Pickable
600,54802,51290504,General,Pickable
600,54802,51290505,General,Pickable
600,54802,51290601,General,Pickable
600,54802,51290602,General,Pickable
600,54802,51290603,General,Pickable
600,54802,51290604,General,Pickable
600,54802,51290605,General,Pickable
600,54802,51290701,General,Pickable
600,54802,51290702,General,Pickable
600,54802,51290703,General,Pickable
600,54802,51290704,General,Pickable
600,54802,51290705,General,Pickable
600,54802,51290801,General,Pickable
600,54802,51290802,General,Pickable
600,54802,51290803,General,Pickable
600,54802,51290804,General,Pickable
600,54802,51290805,General,Pickable
600,54802,51290901,General,Pickable
600,54802,51290902,General,Pickable
600,54802,51290903,General,Pickable
600,54802,51290904,General,Pickable
600,54802,51290905,General,Pickable
600,54802,51291001,General,Pickable
600,54802,51291002,General,Pickable
600,54802,51291003,General,Pickable
600,54802,51291004,General,Pickable
600,54802,51291005,General,Pickable
600,54802,51291101,General,Pickable
600,54802,51291102,General,Pickable
600,54802,51291103,General,Pickable
600,54802,51291104,General,Pickable
600,54802,51291105,General,Pickable
600,54802,51300501,General,Pickable
600,54802,51300502,General,Pickable
600,54802,51300503,General,Pickable
600,54802,51300504,General,Pickable
600,54802,51300505,General,Pickable
600,54802,51300601,General,Pickable
600,54802,51300602,General,Pickable
600,54802,51300603,General,Pickable
600,54802,51300604,General,Pickable
600,54802,51300605,General,Pickable
600,54802,51300701,General,Pickable
600,54802,51300702,General,Pickable
600,54802,51300703,General,Pickable
600,54802,51300704,General,Pickable
600,54802,51300705,General,Pickable
600,54802,51300801,General,Pickable
600,54802,51300802,General,Pickable
600,54802,51300803,General,Pickable
600,54802,51300804,General,Pickable
600,54802,51300805,General,Pickable
600,54802,51300901,General,Pickable
600,54802,51300902,General,Pickable
600,54802,51300903,General,Pickable
600,54802,51300904,General,Pickable
600,54802,51300905,General,Pickable
600,54802,51301001,General,Pickable
600,54802,51301002,General,Pickable
600,54802,51301003,General,Pickable
600,54802,51301004,General,Pickable
600,54802,51301005,General,Pickable
600,54802,51301101,General,Pickable
600,54802,51301102,General,Pickable
600,54802,51301103,General,Pickable
600,54802,51301104,General,Pickable
600,54802,51301105,General,Pickable
600,54802,51310501,General,Pickable
600,54802,51310502,General,Pickable
600,54802,51310503,General,Pickable
600,54802,51310504,General,Pickable
600,54802,51310505,General,Pickable
600,54802,51310601,General,Pickable
600,54802,51310602,General,Pickable
600,54802,51310603,General,Pickable
600,54802,51310604,General,Pickable
600,54802,51310605,General,Pickable
600,54802,51310701,General,Pickable
600,54802,51310702,General,Pickable
600,54802,51310703,General,Pickable
600,54802,51310704,General,Pickable
600,54802,51310705,General,Pickable
600,54802,51310801,General,Pickable
600,54802,51310802,General,Pickable
600,54802,51310803,General,Pickable
600,54802,51310804,General,Pickable
600,54802,51310805,General,Pickable
600,54802,51310901,General,Pickable
600,54802,51310902,General,Pickable
600,54802,51310903,General,Pickable
600,54802,51310904,General,Pickable
600,54802,51310905,General,Pickable
600,54802,51311001,General,Pickable
600,54802,51311002,General,Pickable
600,54802,51311003,General,Pickable
600,54802,51311004,General,Pickable
600,54802,51311005,General,Pickable
600,54802,51311101,General,Pickable
600,54802,51311102,General,Pickable
600,54802,51311103,General,Pickable
600,54802,51311104,General,Pickable
600,54802,51311105,General,Pickable
600,54802,51320501,General,Pickable
600,54802,51320502,General,Pickable
600,54802,51320503,General,Pickable
600,54802,51320504,General,Pickable
600,54802,51320505,General,Pickable
600,54802,51320601,General,Pickable
600,54802,51320602,General,Pickable
600,54802,51320603,General,Pickable
600,54802,51320604,General,Pickable
600,54802,51320605,General,Pickable
600,54802,51320701,General,Pickable
600,54802,51320702,General,Pickable
600,54802,51320703,General,Pickable
600,54802,51320704,General,Pickable
600,54802,51320705,General,Pickable
600,54802,51320801,General,Pickable
600,54802,51320802,General,Pickable
600,54802,51320803,General,Pickable
600,54802,51320804,General,Pickable
600,54802,51320805,General,Pickable
600,54802,51320901,General,Pickable
600,54802,51320902,General,Pickable
600,54802,51320903,General,Pickable
600,54802,51320904,General,Pickable
600,54802,51320905,General,Pickable
600,54802,51321001,General,Pickable
600,54802,51321002,General,Pickable
600,54802,51321003,General,Pickable
600,54802,51321004,General,Pickable
600,54802,51321005,General,Pickable
600,54802,51321101,General,Pickable
600,54802,51321102,General,Pickable
600,54802,51321103,General,Pickable
600,54802,51321104,General,Pickable
600,54802,51321105,General,Pickable
600,54802,51330501,General,Pickable
600,54802,51330502,General,Pickable
600,54802,51330503,General,Pickable
600,54802,51330504,General,Pickable
600,54802,51330505,General,Pickable
600,54802,51330601,General,Pickable
600,54802,51330602,General,Pickable
600,54802,51330603,General,Pickable
600,54802,51330604,General,Pickable
600,54802,51330605,General,Pickable
600,54802,51330701,General,Pickable
600,54802,51330702,General,Pickable
600,54802,51330703,General,Pickable
600,54802,51330704,General,Pickable
600,54802,51330705,General,Pickable
600,54802,51330801,General,Pickable
600,54802,51330802,General,Pickable
600,54802,51330803,General,Pickable
600,54802,51330804,General,Pickable
600,54802,51330805,General,Pickable
600,54802,51330901,General,Pickable
600,54802,51330902,General,Pickable
600,54802,51330903,General,Pickable
600,54802,51330904,General,Pickable
600,54802,51330905,General,Pickable
600,54802,51331001,General,Pickable
600,54802,51331002,General,Pickable
600,54802,51331003,General,Pickable
600,54802,51331004,General,Pickable
600,54802,51331005,General,Pickable
600,54802,51331101,General,Pickable
600,54802,51331102,General,Pickable
600,54802,51331103,General,Pickable
600,54802,51331104,General,Pickable
600,54802,51331105,General,Pickable
600,54802,51340501,General,Pickable
600,54802,51340502,General,Pickable
600,54802,51340503,General,Pickable
600,54802,51340504,General,Pickable
600,54802,51340505,General,Pickable
600,54802,51340601,General,Pickable
600,54802,51340602,General,Pickable
600,54802,51340603,General,Pickable
600,54802,51340604,General,Pickable
600,54802,51340605,General,Pickable
600,54802,51340701,General,Pickable
600,54802,51340702,General,Pickable
600,54802,51340703,General,Pickable
600,54802,51340704,General,Pickable
600,54802,51340705,General,Pickable
600,54802,51340801,General,Pickable
600,54802,51340802,General,Pickable
600,54802,51340803,General,Pickable
600,54802,51340804,General,Pickable
600,54802,51340805,General,Pickable
600,54802,51340901,General,Pickable
600,54802,51340902,General,Pickable
600,54802,51340903,General,Pickable
600,54802,51340904,General,Pickable
600,54802,51340905,General,Pickable
600,54802,51341001,General,Pickable
600,54802,51341002,General,Pickable
600,54802,51341003,General,Pickable
600,54802,51341004,General,Pickable
600,54802,51341005,General,Pickable
600,54802,51341101,General,Pickable
600,54802,51341102,General,Pickable
600,54802,51341103,General,Pickable
600,54802,51341104,General,Pickable
600,54802,51341105,General,Pickable
600,54802,51350501,General,Pickable
600,54802,51350502,General,Pickable
600,54802,51350503,General,Pickable
600,54802,51350504,General,Pickable
600,54802,51350505,General,Pickable
600,54802,51350601,General,Pickable
600,54802,51350602,General,Pickable
600,54802,51350603,General,Pickable
600,54802,51350604,General,Pickable
600,54802,51350605,General,Pickable
600,54802,51350701,General,Pickable
600,54802,51350702,General,Pickable
600,54802,51350703,General,Pickable
600,54802,51350704,General,Pickable
600,54802,51350705,General,Pickable
600,54802,51350801,General,Pickable
600,54802,51350802,General,Pickable
600,54802,51350803,General,Pickable
600,54802,51350804,General,Pickable
600,54802,51350805,General,Pickable
600,54802,51350901,General,Pickable
600,54802,51350902,General,Pickable
600,54802,51350903,General,Pickable
600,54802,51350904,General,Pickable
600,54802,51350905,General,Pickable
600,54802,51351001,General,Pickable
600,54802,51351002,General,Pickable
600,54802,51351003,General,Pickable
600,54802,51351004,General,Pickable
600,54802,51351005,General,Pickable
600,54802,51351101,General,Pickable
600,54802,51351102,General,Pickable
600,54802,51351103,General,Pickable
600,54802,51351104,General,Pickable
600,54802,51351105,General,Pickable
600,54802,51360501,General,Pickable
600,54802,51360502,General,Pickable
600,54802,51360503,General,Pickable
600,54802,51360504,General,Pickable
600,54802,51360505,General,Pickable
600,54802,51360601,General,Pickable
600,54802,51360602,General,Pickable
600,54802,51360603,General,Pickable
600,54802,51360604,General,Pickable
600,54802,51360605,General,Pickable
600,54802,51360701,General,Pickable
600,54802,51360702,General,Pickable
600,54802,51360703,General,Pickable
600,54802,51360704,General,Pickable
600,54802,51360705,General,Pickable
600,54802,51360801,General,Pickable
600,54802,51360802,General,Pickable
600,54802,51360803,General,Pickable
600,54802,51360804,General,Pickable
600,54802,51360805,General,Pickable
600,54802,51360901,General,Pickable
600,54802,51360902,General,Pickable
600,54802,51360903,General,Pickable
600,54802,51360904,General,Pickable
600,54802,51360905,General,Pickable
600,54802,51361001,General,Pickable
600,54802,51361002,General,Pickable
600,54802,51361003,General,Pickable
600,54802,51361004,General,Pickable
600,54802,51361005,General,Pickable
600,54802,51361101,General,Pickable
600,54802,51361102,General,Pickable
600,54802,51361103,General,Pickable
600,54802,51361104,General,Pickable
600,54802,51361105,General,Pickable
600,54802,52010501,General,Pickable
600,54802,52010502,General,Pickable
600,54802,52010503,General,Pickable
600,54802,52010504,General,Pickable
600,54802,52010505,General,Pickable
600,54802,52010601,General,Pickable
600,54802,52010602,General,Pickable
600,54802,52010603,General,Pickable
600,54802,52010604,General,Pickable
600,54802,52010605,General,Pickable
600,54802,52010701,General,Pickable
600,54802,52010702,General,Pickable
600,54802,52010703,General,Pickable
600,54802,52010704,General,Pickable
600,54802,52010705,General,Pickable
600,54802,52010801,General,Pickable
600,54802,52010802,General,Pickable
600,54802,52010803,General,Pickable
600,54802,52010804,General,Pickable
600,54802,52010805,General,Pickable
600,54802,52010901,General,Pickable
600,54802,52010902,General,Pickable
600,54802,52010903,General,Pickable
600,54802,52010904,General,Pickable
600,54802,52010905,General,Pickable
600,54802,52011001,General,Pickable
600,54802,52011002,General,Pickable
600,54802,52011003,General,Pickable
600,54802,52011004,General,Pickable
600,54802,52011005,General,Pickable
600,54802,52011101,General,Pickable
600,54802,52011102,General,Pickable
600,54802,52011103,General,Pickable
600,54802,52011104,General,Pickable
600,54802,52011105,General,Pickable
600,54802,52020501,General,Pickable
600,54802,52020502,General,Pickable
600,54802,52020503,General,Pickable
600,54802,52020504,General,Pickable
600,54802,52020505,General,Pickable
600,54802,52020601,General,Pickable
600,54802,52020602,General,Pickable
600,54802,52020603,General,Pickable
600,54802,52020604,General,Pickable
600,54802,52020605,General,Pickable
600,54802,52020701,General,Pickable
600,54802,52020702,General,Pickable
600,54802,52020703,General,Pickable
600,54802,52020704,General,Pickable
600,54802,52020705,General,Pickable
600,54802,52020801,General,Pickable
600,54802,52020802,General,Pickable
600,54802,52020803,General,Pickable
600,54802,52020804,General,Pickable
600,54802,52020805,General,Pickable
600,54802,52020901,General,Pickable
600,54802,52020902,General,Pickable
600,54802,52020903,General,Pickable
600,54802,52020904,General,Pickable
600,54802,52020905,General,Pickable
600,54802,52021001,General,Pickable
600,54802,52021002,General,Pickable
600,54802,52021003,General,Pickable
600,54802,52021004,General,Pickable
600,54802,52021005,General,Pickable
600,54802,52021101,General,Pickable
600,54802,52021102,General,Pickable
600,54802,52021103,General,Pickable
600,54802,52021104,General,Pickable
600,54802,52021105,General,Pickable
600,54802,52030501,General,Pickable
600,54802,52030502,General,Pickable
600,54802,52030503,General,Pickable
600,54802,52030504,General,Pickable
600,54802,52030505,General,Pickable
600,54802,52030601,General,Pickable
600,54802,52030602,General,Pickable
600,54802,52030603,General,Pickable
600,54802,52030604,General,Pickable
600,54802,52030605,General,Pickable
600,54802,52030701,General,Pickable
600,54802,52030702,General,Pickable
600,54802,52030703,General,Pickable
600,54802,52030704,General,Pickable
600,54802,52030705,General,Pickable
600,54802,52030801,General,Pickable
600,54802,52030802,General,Pickable
600,54802,52030803,General,Pickable
600,54802,52030804,General,Pickable
600,54802,52030805,General,Pickable
600,54802,52030901,General,Pickable
600,54802,52030902,General,Pickable
600,54802,52030903,General,Pickable
600,54802,52030904,General,Pickable
600,54802,52030905,General,Pickable
600,54802,52031001,General,Pickable
600,54802,52031002,General,Pickable
600,54802,52031003,General,Pickable
600,54802,52031004,General,Pickable
600,54802,52031005,General,Pickable
600,54802,52031101,General,Pickable
600,54802,52031102,General,Pickable
600,54802,52031103,General,Pickable
600,54802,52031104,General,Pickable
600,54802,52031105,General,Pickable
600,54802,52040501,General,Pickable
600,54802,52040502,General,Pickable
600,54802,52040503,General,Pickable
600,54802,52040504,General,Pickable
600,54802,52040505,General,Pickable
600,54802,52040601,General,Pickable
600,54802,52040602,General,Pickable
600,54802,52040603,General,Pickable
600,54802,52040604,General,Pickable
600,54802,52040605,General,Pickable
600,54802,52040701,General,Pickable
600,54802,52040702,General,Pickable
600,54802,52040703,General,Pickable
600,54802,52040704,General,Pickable
600,54802,52040705,General,Pickable
600,54802,52040801,General,Pickable
600,54802,52040802,General,Pickable
600,54802,52040803,General,Pickable
600,54802,52040804,General,Pickable
600,54802,52040805,General,Pickable
600,54802,52040901,General,Pickable
600,54802,52040902,General,Pickable
600,54802,52040903,General,Pickable
600,54802,52040904,General,Pickable
600,54802,52040905,General,Pickable
600,54802,52041001,General,Pickable
600,54802,52041002,General,Pickable
600,54802,52041003,General,Pickable
600,54802,52041004,General,Pickable
600,54802,52041005,General,Pickable
600,54802,52041101,General,Pickable
600,54802,52041102,General,Pickable
600,54802,52041103,General,Pickable
600,54802,52041104,General,Pickable
600,54802,52041105,General,Pickable
600,54802,52050501,General,Pickable
600,54802,52050502,General,Pickable
600,54802,52050503,General,Pickable
600,54802,52050504,General,Pickable
600,54802,52050505,General,Pickable
600,54802,52050601,General,Pickable
600,54802,52050602,General,Pickable
600,54802,52050603,General,Pickable
600,54802,52050604,General,Pickable
600,54802,52050605,General,Pickable
600,54802,52050701,General,Pickable
600,54802,52050702,General,Pickable
600,54802,52050703,General,Pickable
600,54802,52050704,General,Pickable
600,54802,52050705,General,Pickable
600,54802,52050801,General,Pickable
600,54802,52050802,General,Pickable
600,54802,52050803,General,Pickable
600,54802,52050804,General,Pickable
600,54802,52050805,General,Pickable
600,54802,52050901,General,Pickable
600,54802,52050902,General,Pickable
600,54802,52050903,General,Pickable
600,54802,52050904,General,Pickable
600,54802,52050905,General,Pickable
600,54802,52051001,General,Pickable
600,54802,52051002,General,Pickable
600,54802,52051003,General,Pickable
600,54802,52051004,General,Pickable
600,54802,52051005,General,Pickable
600,54802,52051101,General,Pickable
600,54802,52051102,General,Pickable
600,54802,52051103,General,Pickable
600,54802,52051104,General,Pickable
600,54802,52051105,General,Pickable
600,54802,52060501,General,Pickable
600,54802,52060502,General,Pickable
600,54802,52060503,General,Pickable
600,54802,52060504,General,Pickable
600,54802,52060505,General,Pickable
600,54802,52060601,General,Pickable
600,54802,52060602,General,Pickable
600,54802,52060603,General,Pickable
600,54802,52060604,General,Pickable
600,54802,52060605,General,Pickable
600,54802,52060701,General,Pickable
600,54802,52060702,General,Pickable
600,54802,52060703,General,Pickable
600,54802,52060704,General,Pickable
600,54802,52060705,General,Pickable
600,54802,52060801,General,Pickable
600,54802,52060802,General,Pickable
600,54802,52060803,General,Pickable
600,54802,52060804,General,Pickable
600,54802,52060805,General,Pickable
600,54802,52060901,General,Pickable
600,54802,52060902,General,Pickable
600,54802,52060903,General,Pickable
600,54802,52060904,General,Pickable
600,54802,52060905,General,Pickable
600,54802,52061001,General,Pickable
600,54802,52061002,General,Pickable
600,54802,52061003,General,Pickable
600,54802,52061004,General,Pickable
600,54802,52061005,General,Pickable
600,54802,52061101,General,Pickable
600,54802,52061102,General,Pickable
600,54802,52061103,General,Pickable
600,54802,52061104,General,Pickable
600,54802,52061105,General,Pickable
600,54802,52070501,General,Pickable
600,54802,52070502,General,Pickable
600,54802,52070503,General,Pickable
600,54802,52070504,General,Pickable
600,54802,52070505,General,Pickable
600,54802,52070601,General,Pickable
600,54802,52070602,General,Pickable
600,54802,52070603,General,Pickable
600,54802,52070604,General,Pickable
600,54802,52070605,General,Pickable
600,54802,52070701,General,Pickable
600,54802,52070702,General,Pickable
600,54802,52070703,General,Pickable
600,54802,52070704,General,Pickable
600,54802,52070705,General,Pickable
600,54802,52070801,General,Pickable
600,54802,52070802,General,Pickable
600,54802,52070803,General,Pickable
600,54802,52070804,General,Pickable
600,54802,52070805,General,Pickable
600,54802,52070901,General,Pickable
600,54802,52070902,General,Pickable
600,54802,52070903,General,Pickable
600,54802,52070904,General,Pickable
600,54802,52070905,General,Pickable
600,54802,52071001,General,Pickable
600,54802,52071002,General,Pickable
600,54802,52071003,General,Pickable
600,54802,52071004,General,Pickable
600,54802,52071005,General,Pickable
600,54802,52071101,General,Pickable
600,54802,52071102,General,Pickable
600,54802,52071103,General,Pickable
600,54802,52071104,General,Pickable
600,54802,52071105,General,Pickable
600,54802,52080501,General,Pickable
600,54802,52080502,General,Pickable
600,54802,52080503,General,Pickable
600,54802,52080504,General,Pickable
600,54802,52080505,General,Pickable
600,54802,52080601,General,Pickable
600,54802,52080602,General,Pickable
600,54802,52080603,General,Pickable
600,54802,52080604,General,Pickable
600,54802,52080605,General,Pickable
600,54802,52080701,General,Pickable
600,54802,52080702,General,Pickable
600,54802,52080703,General,Pickable
600,54802,52080704,General,Pickable
600,54802,52080705,General,Pickable
600,54802,52080801,General,Pickable
600,54802,52080802,General,Pickable
600,54802,52080803,General,Pickable
600,54802,52080804,General,Pickable
600,54802,52080805,General,Pickable
600,54802,52080901,General,Pickable
600,54802,52080902,General,Pickable
600,54802,52080903,General,Pickable
600,54802,52080904,General,Pickable
600,54802,52080905,General,Pickable
600,54802,52081001,General,Pickable
600,54802,52081002,General,Pickable
600,54802,52081003,General,Pickable
600,54802,52081004,General,Pickable
600,54802,52081005,General,Pickable
600,54802,52081101,General,Pickable
600,54802,52081102,General,Pickable
600,54802,52081103,General,Pickable
600,54802,52081104,General,Pickable
600,54802,52081105,General,Pickable
600,54802,52090501,General,Pickable
600,54802,52090502,General,Pickable
600,54802,52090503,General,Pickable
600,54802,52090504,General,Pickable
600,54802,52090505,General,Pickable
600,54802,52090601,General,Pickable
600,54802,52090602,General,Pickable
600,54802,52090603,General,Pickable
600,54802,52090604,General,Pickable
600,54802,52090605,General,Pickable
600,54802,52090701,General,Pickable
600,54802,52090702,General,Pickable
600,54802,52090703,General,Pickable
600,54802,52090704,General,Pickable
600,54802,52090705,General,Pickable
600,54802,52090801,General,Pickable
600,54802,52090802,General,Pickable
600,54802,52090803,General,Pickable
600,54802,52090804,General,Pickable
600,54802,52090805,General,Pickable
600,54802,52090901,General,Pickable
600,54802,52090902,General,Pickable
600,54802,52090903,General,Pickable
600,54802,52090904,General,Pickable
600,54802,52090905,General,Pickable
600,54802,52091001,General,Pickable
600,54802,52091002,General,Pickable
600,54802,52091003,General,Pickable
600,54802,52091004,General,Pickable
600,54802,52091005,General,Pickable
600,54802,52091101,General,Pickable
600,54802,52091102,General,Pickable
600,54802,52091103,General,Pickable
600,54802,52091104,General,Pickable
600,54802,52091105,General,Pickable
600,54802,52100501,General,Pickable
600,54802,52100502,General,Pickable
600,54802,52100503,General,Pickable
600,54802,52100504,General,Pickable
600,54802,52100505,General,Pickable
600,54802,52100601,General,Pickable
600,54802,52100602,General,Pickable
600,54802,52100603,General,Pickable
600,54802,52100604,General,Pickable
600,54802,52100605,General,Pickable
600,54802,52100701,General,Pickable
600,54802,52100702,General,Pickable
600,54802,52100703,General,Pickable
600,54802,52100704,General,Pickable
600,54802,52100705,General,Pickable
600,54802,52100801,General,Pickable
600,54802,52100802,General,Pickable
600,54802,52100803,General,Pickable
600,54802,52100804,General,Pickable
600,54802,52100805,General,Pickable
600,54802,52100901,General,Pickable
600,54802,52100902,General,Pickable
600,54802,52100903,General,Pickable
600,54802,52100904,General,Pickable
600,54802,52100905,General,Pickable
600,54802,52101001,General,Pickable
600,54802,52101002,General,Pickable
600,54802,52101003,General,Pickable
600,54802,52101004,General,Pickable
600,54802,52101005,General,Pickable
600,54802,52101101,General,Pickable
600,54802,52101102,General,Pickable
600,54802,52101103,General,Pickable
600,54802,52101104,General,Pickable
