product_name,SKU,UPC,safety_stock,ltd,mfg_id,catalog_id,onhand,bin_name,external_fulfiller_location_id,internal_fulfiller_location_id
,0000000137,0000000137,0,100.0,11416,0,0,Default,440001,50564
,0000000138,0000000138,0,100.0,11416,0,0,Default,440001,50564
,0000000139,0000000139,0,100.0,11416,0,0,Default,440001,50564
,0000000140,0000000140,0,100.0,11416,0,0,Default,440001,50564
,0000000141,0000000141,0,100.0,11416,0,0,Default,440001,50564
,0000000144,0000000144,0,100.0,11416,0,0,Default,440001,50564
,0000000145,0000000145,0,100.0,11416,0,0,Default,440001,50564
,0000000146,0000000146,0,100.0,11416,0,0,Default,440001,50564
,0000000151,0000000151,0,100.0,11416,0,0,Default,440001,50564
,0000000152,0000000152,0,100.0,11416,0,0,Default,440001,50564
,0000000153,0000000153,0,100.0,11416,0,0,Default,440001,50564
,0000000154,0000000154,0,100.0,11416,0,0,Default,440001,50564
,0000000155,0000000155,0,100.0,11416,0,0,Default,440001,50564
,0000000156,0000000156,0,100.0,11416,0,0,Default,440001,50564
,0000000157,0000000157,0,100.0,11416,0,0,Default,440001,50564
,0000000158,0000000158,0,100.0,11416,0,0,Default,440001,50564
,0000000159,0000000159,0,100.0,11416,0,0,Default,440001,50564
,0000000160,0000000160,0,100.0,11416,0,0,Default,440001,50564
,0000000161,0000000161,0,100.0,11416,0,0,Default,440001,50564
,0000000171,0000000171,0,100.0,11416,0,0,Default,440001,50564
,0000000172,0000000172,0,100.0,11416,0,0,Default,440001,50564
,0000000173,0000000173,0,100.0,11416,0,0,Default,440001,50564
,0000000174,0000000174,0,100.0,11416,0,0,Default,440001,50564
,0000000175,0000000175,0,100.0,11416,0,0,Default,440001,50564
,0000000176,0000000176,0,100.0,11416,0,0,Default,440001,50564
,0000000177,0000000177,0,100.0,11416,0,0,Default,440001,50564
,0000000178,0000000178,0,100.0,11416,0,0,Default,440001,50564
,0000000180,0000000180,0,100.0,11416,0,0,Default,440001,50564
,0000000181,0000000181,0,100.0,11416,0,0,Default,440001,50564
,0000000183,0000000183,0,100.0,11416,0,0,Default,440001,50564
,0000000184,0000000184,0,100.0,11416,0,0,Default,440001,50564
,0000000185,0000000185,0,100.0,11416,0,0,Default,440001,50564
,0000000186,0000000186,0,100.0,11416,0,0,Default,440001,50564
,0000000187,0000000187,0,100.0,11416,0,0,Default,440001,50564
,0000000188,0000000188,0,100.0,11416,0,0,Default,440001,50564
,0000000189,0000000189,0,100.0,11416,0,0,Default,440001,50564
,0000000190,0000000190,0,100.0,11416,0,0,Default,440001,50564
,0000000191,0000000191,0,100.0,11416,0,0,Default,440001,50564
,0000000192,0000000192,0,100.0,11416,0,0,Default,440001,50564
,0000000193,0000000193,0,100.0,11416,0,0,Default,440001,50564
,0000000194,0000000194,0,100.0,11416,0,0,Default,440001,50564
,0000000197,0000000197,0,100.0,11416,0,0,Default,440001,50564
,0000000200,0000000200,0,100.0,11416,0,0,Default,440001,50564
,0000000201,0000000201,0,100.0,11416,0,0,Default,440001,50564
,0000000202,0000000202,0,100.0,11416,0,0,Default,440001,50564
,0000000203,0000000203,0,100.0,11416,0,0,Default,440001,50564
,0000000206,0000000206,0,100.0,11416,0,0,Default,440001,50564
,0000000207,0000000207,0,100.0,11416,0,0,Default,440001,50564
,0000000218,0000000218,0,100.0,11416,0,0,Default,440001,50564
,0000000219,0000000219,0,100.0,11416,0,0,Default,440001,50564
,0000000220,0000000220,0,100.0,11416,0,0,Default,440001,50564
,0000000221,0000000221,0,100.0,11416,0,0,Default,440001,50564
,0000000222,0000000222,0,100.0,11416,0,0,Default,440001,50564
,0000000223,0000000223,0,100.0,11416,0,0,Default,440001,50564
,0000000224,0000000224,0,100.0,11416,0,0,Default,440001,50564
,0000000225,0000000225,0,100.0,11416,0,0,Default,440001,50564
,0000000226,0000000226,0,100.0,11416,0,0,Default,440001,50564
,0000000227,0000000227,0,100.0,11416,0,0,Default,440001,50564
,0000000229,0000000229,0,100.0,11416,0,0,Default,440001,50564
,0000000230,0000000230,0,100.0,11416,0,0,Default,440001,50564
,0000000231,0000000231,0,100.0,11416,0,0,Default,440001,50564
,0000000232,0000000232,0,100.0,11416,0,0,Default,440001,50564
,0000000233,0000000233,0,100.0,11416,0,0,Default,440001,50564
,0000000235,0000000235,0,100.0,11416,0,0,Default,440001,50564
,0000000236,0000000236,0,100.0,11416,0,0,Default,440001,50564
,0000000237,0000000237,0,100.0,11416,0,0,Default,440001,50564
,0000000238,0000000238,0,100.0,11416,0,0,Default,440001,50564
,0000000240,0000000240,0,100.0,11416,0,0,Default,440001,50564
,0000000242,0000000242,0,100.0,11416,0,0,Default,440001,50564
,0000000243,0000000243,0,100.0,11416,0,0,Default,440001,50564
,0000000244,0000000244,0,100.0,11416,0,0,Default,440001,50564
,0000000245,0000000245,0,100.0,11416,0,0,Default,440001,50564
,0000000253,0000000253,0,100.0,11416,0,0,Default,440001,50564
,0000000255,0000000255,0,100.0,11416,0,0,Default,440001,50564
,0000000256,0000000256,0,100.0,11416,0,0,Default,440001,50564
,0000000257,0000000257,0,100.0,11416,0,0,Default,440001,50564
,0000000258,0000000258,0,100.0,11416,0,0,Default,440001,50564
,0000000259,0000000259,0,100.0,11416,0,0,Default,440001,50564
,0000000260,0000000260,0,0.0,11416,0,0,Default,440001,50564
,0000000262,0000000262,0,100.0,11416,0,0,Default,440001,50564
,0000000264,0000000264,0,100.0,11416,0,0,Default,440001,50564
,0000000265,0000000265,0,100.0,11416,0,0,Default,440001,50564
,0000000266,0000000266,0,100.0,11416,0,0,Default,440001,50564
,0000000267,0000000267,0,100.0,11416,0,0,Default,440001,50564
,0000000268,0000000268,0,0.0,11416,0,0,Default,440001,50564
,0000000269,0000000269,0,100.0,11416,0,0,Default,440001,50564
,0000000271,0000000271,0,100.0,11416,0,0,Default,440001,50564
,0000000272,0000000272,0,100.0,11416,0,0,Default,440001,50564
,0000000273,0000000273,0,100.0,11416,0,0,Default,440001,50564
,0000000275,0000000275,0,100.0,11416,0,0,Default,440001,50564
,0000000276,0000000276,0,100.0,11416,0,0,Default,440001,50564
,0000000277,0000000277,0,100.0,11416,0,0,Default,440001,50564
,0000000279,0000000279,0,100.0,11416,0,0,Default,440001,50564
,0000000280,0000000280,0,100.0,11416,0,0,Default,440001,50564
,0000000281,0000000281,0,100.0,11416,0,0,Default,440001,50564
,0000000282,0000000282,0,100.0,11416,0,0,Default,440001,50564
,0000000284,0000000284,0,100.0,11416,0,0,Default,440001,50564
,0000000285,0000000285,0,100.0,11416,0,0,Default,440001,50564
,0000000286,0000000286,0,100.0,11416,0,0,Default,440001,50564
,0000000287,0000000287,0,100.0,11416,0,0,Default,440001,50564
,0000000288,0000000288,0,100.0,11416,0,0,Default,440001,50564
,0000000289,0000000289,0,100.0,11416,0,0,Default,440001,50564
,0000000290,0000000290,0,100.0,11416,0,0,Default,440001,50564
,0000000292,0000000292,0,100.0,11416,0,0,Default,440001,50564
,0000000294,0000000294,0,100.0,11416,0,0,Default,440001,50564
,0000000295,0000000295,0,100.0,11416,0,0,Default,440001,50564
,0000000296,0000000296,0,100.0,11416,0,0,Default,440001,50564
,0000000297,0000000297,0,100.0,11416,0,0,Default,440001,50564
,0000000298,0000000298,0,100.0,11416,0,0,Default,440001,50564
,0000000299,0000000299,0,100.0,11416,0,0,Default,440001,50564
,0000000300,0000000300,0,100.0,11416,0,0,Default,440001,50564
,0000000301,0000000301,0,100.0,11416,0,0,Default,440001,50564
,0000000302,0000000302,0,100.0,11416,0,0,Default,440001,50564
,0000000303,0000000303,0,100.0,11416,0,0,Default,440001,50564
,0000000304,0000000304,0,100.0,11416,0,0,Default,440001,50564
,0000000305,0000000305,0,100.0,11416,0,0,Default,440001,50564
,0000000308,0000000308,0,100.0,11416,0,0,Default,440001,50564
,0000000310,0000000310,0,100.0,11416,0,0,Default,440001,50564
,0000000311,0000000311,0,100.0,11416,0,0,Default,440001,50564
,0000000313,0000000313,0,100.0,11416,0,0,Default,440001,50564
,0000000314,0000000314,0,100.0,11416,0,0,Default,440001,50564
,0000000315,0000000315,0,100.0,11416,0,0,Default,440001,50564
,0000000316,0000000316,0,100.0,11416,0,0,Default,440001,50564
,0000000317,0000000317,0,100.0,11416,0,0,Default,440001,50564
,0000000318,0000000318,0,100.0,11416,0,0,Default,440001,50564
,0000000320,0000000320,0,100.0,11416,0,0,Default,440001,50564
,0000000322,0000000322,0,100.0,11416,0,0,Default,440001,50564
,0000000323,0000000323,0,100.0,11416,0,0,Default,440001,50564
,0000000326,0000000326,0,100.0,11416,0,0,Default,440001,50564
,0000000327,0000000327,0,100.0,11416,0,0,Default,440001,50564
,0000000328,0000000328,0,100.0,11416,0,0,Default,440001,50564
,0000000329,0000000329,0,100.0,11416,0,0,Default,440001,50564
,0000000330,0000000330,0,100.0,11416,0,0,Default,440001,50564
,0000000331,0000000331,0,100.0,11416,0,0,Default,440001,50564
,0000000332,0000000332,0,100.0,11416,0,0,Default,440001,50564
,0000000333,0000000333,0,100.0,11416,0,0,Default,440001,50564
,0000000335,0000000335,0,100.0,11416,0,0,Default,440001,50564
,0000000337,0000000337,0,100.0,11416,0,0,Default,440001,50564
,0000000342,0000000342,0,100.0,11416,0,0,Default,440001,50564
,0000000344,0000000344,0,100.0,11416,0,0,Default,440001,50564
,0000000348,0000000348,0,100.0,11416,0,0,Default,440001,50564
,0000000356,0000000356,0,100.0,11416,0,0,Default,440001,50564
,0000000358,0000000358,0,100.0,11416,0,0,Default,440001,50564
,0000000359,0000000359,0,100.0,11416,0,0,Default,440001,50564
,0000000361,0000000361,0,100.0,11416,0,0,Default,440001,50564
,0000000362,0000000362,0,100.0,11416,0,0,Default,440001,50564
,0000000367,0000000367,0,100.0,11416,0,0,Default,440001,50564
,0000000369,0000000369,0,100.0,11416,0,0,Default,440001,50564
,0000000372,0000000372,0,100.0,11416,0,0,Default,440001,50564
,0000000373,0000000373,0,100.0,11416,0,0,Default,440001,50564
,0000000377,0000000377,0,100.0,11416,0,0,Default,440001,50564
,0000000380,0000000380,0,100.0,11416,0,0,Default,440001,50564
,0000000381,0000000381,0,100.0,11416,0,0,Default,440001,50564
,0000000382,0000000382,0,100.0,11416,0,0,Default,440001,50564
,0000000384,0000000384,0,100.0,11416,0,0,Default,440001,50564
,0000000385,0000000385,0,100.0,11416,0,0,Default,440001,50564
,0000000386,0000000386,0,100.0,11416,0,0,Default,440001,50564
,0000000388,0000000388,0,100.0,11416,0,0,Default,440001,50564
,0000000389,0000000389,0,100.0,11416,0,0,Default,440001,50564
,0000000390,0000000390,0,100.0,11416,0,0,Default,440001,50564
,0000000391,0000000391,0,100.0,11416,0,0,Default,440001,50564
,0000000392,0000000392,0,100.0,11416,0,0,Default,440001,50564
,0000000399,0000000399,0,100.0,11416,0,0,Default,440001,50564
,0000000401,0000000401,0,100.0,11416,0,0,Default,440001,50564
,0000000402,0000000402,0,100.0,11416,0,0,Default,440001,50564
,0000000405,0000000405,0,100.0,11416,0,0,Default,440001,50564
,0000000406,0000000406,0,100.0,11416,0,0,Default,440001,50564
,0000000407,0000000407,0,100.0,11416,0,0,Default,440001,50564
,0000000409,0000000409,0,100.0,11416,0,0,Default,440001,50564
,0000000410,0000000410,0,100.0,11416,0,0,Default,440001,50564
,0000000414,0000000414,0,100.0,11416,0,0,Default,440001,50564
,0000000415,0000000415,0,100.0,11416,0,0,Default,440001,50564
,0000000416,0000000416,0,100.0,11416,0,0,Default,440001,50564
,0000000417,0000000417,0,100.0,11416,0,0,Default,440001,50564
,0000000418,0000000418,0,100.0,11416,0,0,Default,440001,50564
,0000000421,0000000421,0,100.0,11416,0,0,Default,440001,50564
,0000000423,0000000423,0,100.0,11416,0,0,Default,440001,50564
,0000000429,0000000429,0,100.0,11416,0,0,Default,440001,50564
,0000000430,0000000430,0,100.0,11416,0,0,Default,440001,50564
,0000000431,0000000431,0,100.0,11416,0,0,Default,440001,50564
,0000000432,0000000432,0,100.0,11416,0,0,Default,440001,50564
,0000000433,0000000433,0,100.0,11416,0,0,Default,440001,50564
,0000000434,0000000434,0,100.0,11416,0,0,Default,440001,50564
,0000000435,0000000435,0,100.0,11416,0,0,Default,440001,50564
,0000000437,0000000437,0,100.0,11416,0,0,Default,440001,50564
,0000000438,0000000438,0,100.0,11416,0,0,Default,440001,50564
,0000000439,0000000439,0,100.0,11416,0,0,Default,440001,50564
,0000000440,0000000440,0,100.0,11416,0,0,Default,440001,50564
,0000000441,0000000441,0,100.0,11416,0,0,Default,440001,50564
,0000000443,0000000443,0,100.0,11416,0,0,Default,440001,50564
,0000000451,0000000451,0,100.0,11416,0,0,Default,440001,50564
,0000000453,0000000453,0,100.0,11416,0,0,Default,440001,50564
,0000000454,0000000454,0,100.0,11416,0,0,Default,440001,50564
,0000000455,0000000455,0,100.0,11416,0,0,Default,440001,50564
,0000000457,0000000457,0,100.0,11416,0,0,Default,440001,50564
,0000000458,0000000458,0,100.0,11416,0,0,Default,440001,50564
,0000000460,0000000460,0,100.0,11416,0,0,Default,440001,50564
,0000000463,0000000463,0,100.0,11416,0,0,Default,440001,50564
,0000000464,0000000464,0,100.0,11416,0,0,Default,440001,50564
,0000000466,0000000466,0,100.0,11416,0,0,Default,440001,50564
,0000000468,0000000468,0,100.0,11416,0,0,Default,440001,50564
,0000000469,0000000469,0,100.0,11416,0,0,Default,440001,50564
,0000000470,0000000470,0,100.0,11416,0,0,Default,440001,50564
,0000000471,0000000471,0,100.0,11416,0,0,Default,440001,50564
,0000000473,0000000473,0,100.0,11416,0,0,Default,440001,50564
,0000000476,0000000476,0,100.0,11416,0,0,Default,440001,50564
,0000000478,0000000478,0,100.0,11416,0,0,Default,440001,50564
,0000000479,0000000479,0,100.0,11416,0,0,Default,440001,50564
,0000000480,0000000480,0,100.0,11416,0,0,Default,440001,50564
,0000000482,0000000482,0,100.0,11416,0,0,Default,440001,50564
,0000000484,0000000484,0,100.0,11416,0,0,Default,440001,50564
,0000000485,0000000485,0,100.0,11416,0,0,Default,440001,50564
,0000000486,0000000486,0,100.0,11416,0,0,Default,440001,50564
,0000000487,0000000487,0,100.0,11416,0,0,Default,440001,50564
,0000000488,0000000488,0,100.0,11416,0,0,Default,440001,50564
,0000000489,0000000489,0,100.0,11416,0,0,Default,440001,50564
,0000000490,0000000490,0,100.0,11416,0,0,Default,440001,50564
,0000000491,0000000491,0,100.0,11416,0,0,Default,440001,50564
,0000000492,0000000492,0,100.0,11416,0,0,Default,440001,50564
,0000000493,0000000493,0,100.0,11416,0,0,Default,440001,50564
,0000000494,0000000494,0,100.0,11416,0,0,Default,440001,50564
,0000000495,0000000495,0,100.0,11416,0,0,Default,440001,50564
,0000000496,0000000496,0,100.0,11416,0,0,Default,440001,50564
,0000000499,0000000499,0,100.0,11416,0,0,Default,440001,50564
,0000000500,0000000500,0,100.0,11416,0,0,Default,440001,50564
,0000000501,0000000501,0,100.0,11416,0,0,Default,440001,50564
,0000000503,0000000503,0,100.0,11416,0,0,Default,440001,50564
,0000000508,0000000508,0,100.0,11416,0,0,Default,440001,50564
,0000000509,0000000509,0,100.0,11416,0,0,Default,440001,50564
,0000000510,0000000510,0,100.0,11416,0,0,Default,440001,50564
,0000000511,0000000511,0,100.0,11416,0,0,Default,440001,50564
,0000000512,0000000512,0,100.0,11416,0,0,Default,440001,50564
,0000000513,0000000513,0,100.0,11416,0,0,Default,440001,50564
,0000000518,0000000518,0,100.0,11416,0,0,Default,440001,50564
,0000000525,0000000525,0,100.0,11416,0,0,Default,440001,50564
,0000000527,0000000527,0,100.0,11416,0,0,Default,440001,50564
,0000000529,0000000529,0,100.0,11416,0,0,Default,440001,50564
,0000000533,0000000533,0,0.0,11416,0,0,Default,440001,50564
,0000000534,0000000534,0,100.0,11416,0,0,Default,440001,50564
,0000000535,0000000535,0,100.0,11416,0,0,Default,440001,50564
,0000000536,0000000536,0,100.0,11416,0,0,Default,440001,50564
,0000000537,0000000537,0,100.0,11416,0,0,Default,440001,50564
,0000000538,0000000538,0,100.0,11416,0,0,Default,440001,50564
,0000000539,0000000539,0,100.0,11416,0,0,Default,440001,50564
,0000000548,0000000548,0,100.0,11416,0,0,Default,440001,50564
,0000000549,0000000549,0,100.0,11416,0,0,Default,440001,50564
,0000000550,0000000550,0,100.0,11416,0,0,Default,440001,50564
,0000000551,0000000551,0,100.0,11416,0,0,Default,440001,50564
,0000000552,0000000552,0,100.0,11416,0,0,Default,440001,50564
,0000000553,0000000553,0,100.0,11416,0,0,Default,440001,50564
,0000000555,0000000555,0,100.0,11416,0,0,Default,440001,50564
,0000000556,0000000556,0,100.0,11416,0,0,Default,440001,50564
,0000000557,0000000557,0,100.0,11416,0,0,Default,440001,50564
,0000000558,0000000558,0,100.0,11416,0,0,Default,440001,50564
,0000000559,0000000559,0,100.0,11416,0,0,Default,440001,50564
,0000000560,0000000560,0,100.0,11416,0,0,Default,440001,50564
,0000000561,0000000561,0,100.0,11416,0,0,Default,440001,50564
,0000000562,0000000562,0,100.0,11416,0,0,Default,440001,50564
,0000000563,0000000563,0,100.0,11416,0,0,Default,440001,50564
,0000000570,0000000570,0,100.0,11416,0,0,Default,440001,50564
,0000000571,0000000571,0,100.0,11416,0,0,Default,440001,50564
,0000000572,0000000572,0,100.0,11416,0,0,Default,440001,50564
,0000000573,0000000573,0,100.0,11416,0,0,Default,440001,50564
,0000000575,0000000575,0,100.0,11416,0,0,Default,440001,50564
,0000000576,0000000576,0,100.0,11416,0,0,Default,440001,50564
,0000000577,0000000577,0,100.0,11416,0,0,Default,440001,50564
,0000000580,0000000580,0,100.0,11416,0,0,Default,440001,50564
,0000000581,0000000581,0,100.0,11416,0,0,Default,440001,50564
,0000000590,0000000590,0,100.0,11416,0,0,Default,440001,50564
,0000000592,0000000592,0,100.0,11416,0,0,Default,440001,50564
,0000000593,0000000593,0,100.0,11416,0,0,Default,440001,50564
,0000000599,0000000599,0,100.0,11416,0,0,Default,440001,50564
,0000000600,0000000600,0,100.0,11416,0,0,Default,440001,50564
,0000000601,0000000601,0,100.0,11416,0,0,Default,440001,50564
,0000000602,0000000602,0,100.0,11416,0,0,Default,440001,50564
,0000000603,0000000603,0,100.0,11416,0,0,Default,440001,50564
,0000000604,0000000604,0,100.0,11416,0,0,Default,440001,50564
,0000000605,0000000605,0,100.0,11416,0,0,Default,440001,50564
,0000000606,0000000606,0,100.0,11416,0,0,Default,440001,50564
,0000000607,0000000607,0,100.0,11416,0,0,Default,440001,50564
,0000000608,0000000608,0,100.0,11416,0,0,Default,440001,50564
,0000000615,0000000615,0,100.0,11416,0,0,Default,440001,50564
,0000000616,0000000616,0,100.0,11416,0,0,Default,440001,50564
,0000000617,0000000617,0,100.0,11416,0,0,Default,440001,50564
,0000000618,0000000618,0,100.0,11416,0,0,Default,440001,50564
,0000000619,0000000619,0,100.0,11416,0,0,Default,440001,50564
,0000000620,0000000620,0,100.0,11416,0,0,Default,440001,50564
,0000000621,0000000621,0,100.0,11416,0,0,Default,440001,50564
,0000000622,0000000622,0,100.0,11416,0,0,Default,440001,50564
,0000000623,0000000623,0,100.0,11416,0,0,Default,440001,50564
,0000000624,0000000624,0,100.0,11416,0,0,Default,440001,50564
,0000000625,0000000625,0,100.0,11416,0,0,Default,440001,50564
,0000000626,0000000626,0,100.0,11416,0,0,Default,440001,50564
,0000000627,0000000627,0,100.0,11416,0,0,Default,440001,50564
,0000000628,0000000628,0,100.0,11416,0,0,Default,440001,50564
,0000000629,0000000629,0,100.0,11416,0,0,Default,440001,50564
,0000000630,0000000630,0,100.0,11416,0,0,Default,440001,50564
,0000000631,0000000631,0,100.0,11416,0,0,Default,440001,50564
,0000000632,0000000632,0,100.0,11416,0,0,Default,440001,50564
,0000000633,0000000633,0,100.0,11416,0,0,Default,440001,50564
,0000000634,0000000634,0,100.0,11416,0,0,Default,440001,50564
,0000000635,0000000635,0,100.0,11416,0,0,Default,440001,50564
,0000000637,0000000637,0,100.0,11416,0,0,Default,440001,50564
,0000000638,0000000638,0,100.0,11416,0,0,Default,440001,50564
,0000000639,0000000639,0,100.0,11416,0,0,Default,440001,50564
,0000000640,0000000640,0,100.0,11416,0,0,Default,440001,50564
,0000000646,0000000646,0,100.0,11416,0,0,Default,440001,50564
,0000000647,0000000647,0,100.0,11416,0,0,Default,440001,50564
,0000000648,0000000648,0,100.0,11416,0,0,Default,440001,50564
,0000000650,0000000650,0,100.0,11416,0,0,Default,440001,50564
,0000000651,0000000651,0,100.0,11416,0,0,Default,440001,50564
,0000000652,0000000652,0,100.0,11416,0,0,Default,440001,50564
,0000000653,0000000653,0,100.0,11416,0,0,Default,440001,50564
,0000000658,0000000658,0,100.0,11416,0,0,Default,440001,50564
,0000000659,0000000659,0,100.0,11416,0,0,Default,440001,50564
,0000000660,0000000660,0,100.0,11416,0,0,Default,440001,50564
,0000000661,0000000661,0,100.0,11416,0,0,Default,440001,50564
,0000000662,0000000662,0,100.0,11416,0,0,Default,440001,50564
,0000000663,0000000663,0,100.0,11416,0,0,Default,440001,50564
,0000000664,0000000664,0,100.0,11416,0,0,Default,440001,50564
,0000000665,0000000665,0,100.0,11416,0,0,Default,440001,50564
,0000000666,0000000666,0,100.0,11416,0,0,Default,440001,50564
,0000000667,0000000667,0,100.0,11416,0,0,Default,440001,50564
,0000000668,0000000668,0,100.0,11416,0,0,Default,440001,50564
,0000000669,0000000669,0,100.0,11416,0,0,Default,440001,50564
,0000000670,0000000670,0,100.0,11416,0,0,Default,440001,50564
,0000000672,0000000672,0,100.0,11416,0,0,Default,440001,50564
,0000000673,0000000673,0,100.0,11416,0,0,Default,440001,50564
,0000000674,0000000674,0,100.0,11416,0,0,Default,440001,50564
,0000000675,0000000675,0,100.0,11416,0,0,Default,440001,50564
,0000000676,0000000676,0,100.0,11416,0,0,Default,440001,50564
,0000000677,0000000677,0,100.0,11416,0,0,Default,440001,50564
,0000000678,0000000678,0,100.0,11416,0,0,Default,440001,50564
,0000000680,0000000680,0,100.0,11416,0,0,Default,440001,50564
,0000000681,0000000681,0,100.0,11416,0,0,Default,440001,50564
,0000000682,0000000682,0,100.0,11416,0,0,Default,440001,50564
,0000000683,0000000683,0,100.0,11416,0,0,Default,440001,50564
